id_tiempo,fecha,anio_hecho,mes_num,nombre_mes,trimestre,semana_epi,anio_epi,periodo_epid,mes_caso
TIME_003795,2021-08-31,2021,8,AGOSTO,3,36,2021,9,9
TIME_003796,2021-09-01,2021,9,SEPTIEMBRE,3,24,2022,6,6
TIME_003797,2021-09-02,2021,9,SEPTIEMBRE,3,35,2021,9,9
TIME_003798,2021-09-03,2021,9,SEPTIEMBRE,3,36,2021,9,9
TIME_003799,2021-09-04,2021,9,SEPTIEMBRE,3,35,2021,9,9
TIME_003800,2021-09-05,2021,9,SEPTIEMBRE,3,36,2021,9,9
TIME_003801,2021-09-06,2021,9,SEPTIEMBRE,3,36,2021,9,9
TIME_003802,2021-09-07,2021,9,SEPTIEMBRE,3,36,2021,9,9
TIME_003803,2021-09-08,2021,9,SEPTIEMBRE,3,36,2021,9,9
TIME_003804,2021-09-09,2021,9,SEPTIEMBRE,3,36,2021,9,9
TIME_003805,2021-09-10,2021,9,SEPTIEMBRE,3,36,2021,9,9
TIME_003806,2021-09-11,2021,9,SEPTIEMBRE,3,37,2021,10,9
TIME_003807,2021-09-12,2021,9,SEPTIEMBRE,3,37,2021,10,3
TIME_003808,2021-09-13,2021,9,SEPTIEMBRE,3,37,2021,10,9
TIME_003809,2021-09-14,2021,9,SEPTIEMBRE,3,37,2021,10,9
TIME_003810,2021-09-15,2021,9,SEPTIEMBRE,3,37,2021,10,9
TIME_003811,2021-09-16,2021,9,SEPTIEMBRE,3,20,2022,5,5
TIME_003812,2021-09-17,2021,9,SEPTIEMBRE,3,38,2021,10,9
TIME_003813,2021-09-18,2021,9,SEPTIEMBRE,3,38,2021,10,9
TIME_003814,2021-09-19,2021,9,SEPTIEMBRE,3,38,2021,10,9
TIME_003815,2021-09-20,2021,9,SEPTIEMBRE,3,38,2021,10,9
TIME_003816,2021-09-21,2021,9,SEPTIEMBRE,3,38,2021,10,9
TIME_003817,2021-09-22,2021,9,SEPTIEMBRE,3,38,2021,10,9
TIME_003818,2021-09-23,2021,9,SEPTIEMBRE,3,38,2021,10,9
TIME_003819,2021-09-24,2021,9,SEPTIEMBRE,3,38,2021,10,9
TIME_003820,2021-09-25,2021,9,SEPTIEMBRE,3,47,2021,12,11
TIME_003821,2021-09-26,2021,9,SEPTIEMBRE,3,39,2021,10,9
TIME_003822,2021-09-27,2021,9,SEPTIEMBRE,3,41,2021,11,10
TIME_003823,2021-09-28,2021,9,SEPTIEMBRE,3,39,2021,10,9
TIME_003824,2021-09-29,2021,9,SEPTIEMBRE,3,42,2021,11,10
TIME_003825,2021-09-30,2021,9,SEPTIEMBRE,3,39,2021,10,10
TIME_003826,2021-10-01,2021,10,OCTUBRE,4,9,2022,3,3
TIME_003827,2021-10-02,2021,10,OCTUBRE,4,39,2021,10,10
TIME_003828,2021-10-03,2021,10,OCTUBRE,4,40,2021,10,10
TIME_003829,2021-10-04,2021,10,OCTUBRE,4,40,2021,10,10
TIME_003830,2021-10-05,2021,10,OCTUBRE,4,29,2022,8,7
TIME_003831,2021-10-06,2021,10,OCTUBRE,4,40,2021,10,10
TIME_003832,2021-10-07,2021,10,OCTUBRE,4,41,2021,11,10
TIME_003833,2021-10-08,2021,10,OCTUBRE,4,41,2021,11,10
TIME_003834,2021-10-09,2021,10,OCTUBRE,4,21,2022,6,6
TIME_003835,2021-10-10,2021,10,OCTUBRE,4,47,2021,12,11
TIME_003836,2021-10-11,2021,10,OCTUBRE,4,41,2021,11,10
TIME_003837,2021-10-12,2021,10,OCTUBRE,4,41,2021,11,10
TIME_003838,2021-10-13,2021,10,OCTUBRE,4,51,2021,13,12
TIME_003839,2021-10-14,2021,10,OCTUBRE,4,41,2021,11,10
TIME_003840,2021-10-15,2021,10,OCTUBRE,4,41,2021,11,10
TIME_003841,2021-10-16,2021,10,OCTUBRE,4,44,2021,11,11
TIME_003842,2021-10-17,2021,10,OCTUBRE,4,43,2021,11,10
TIME_003843,2021-10-18,2021,10,OCTUBRE,4,42,2021,11,10
TIME_003844,2021-10-19,2021,10,OCTUBRE,4,42,2021,11,10
TIME_003845,2021-10-20,2021,10,OCTUBRE,4,42,2021,11,10
TIME_003846,2021-10-21,2021,10,OCTUBRE,4,42,2021,11,10
TIME_003847,2021-10-22,2021,10,OCTUBRE,4,49,2021,13,12
TIME_003848,2021-10-23,2021,10,OCTUBRE,4,43,2021,11,10
TIME_003849,2021-10-24,2021,10,OCTUBRE,4,43,2021,11,10
TIME_003850,2021-10-25,2021,10,OCTUBRE,4,43,2021,11,10
TIME_003851,2021-10-26,2021,10,OCTUBRE,4,44,2021,11,11
TIME_003852,2021-10-27,2021,10,OCTUBRE,4,43,2021,11,10
TIME_003853,2021-10-28,2021,10,OCTUBRE,4,44,2021,11,11
TIME_003854,2021-10-29,2021,10,OCTUBRE,4,43,2021,11,10
TIME_003855,2021-10-30,2021,10,OCTUBRE,4,44,2021,11,11
TIME_003856,2021-10-31,2021,10,OCTUBRE,4,44,2021,11,10
TIME_003857,2021-11-01,2021,11,NOVIEMBRE,4,44,2021,11,11
TIME_003858,2021-11-02,2021,11,NOVIEMBRE,4,44,2021,11,11
TIME_003859,2021-11-03,2021,11,NOVIEMBRE,4,44,2021,11,11
TIME_003860,2021-11-04,2021,11,NOVIEMBRE,4,49,2021,13,12
TIME_003861,2021-11-05,2021,11,NOVIEMBRE,4,8,2022,2,2
TIME_003862,2021-11-06,2021,11,NOVIEMBRE,4,45,2021,12,11
TIME_003863,2021-11-07,2021,11,NOVIEMBRE,4,46,2021,12,11
TIME_003864,2021-11-08,2021,11,NOVIEMBRE,4,45,2021,12,11
TIME_003865,2021-11-09,2021,11,NOVIEMBRE,4,45,2021,12,11
TIME_003866,2021-11-10,2021,11,NOVIEMBRE,4,45,2021,12,11
TIME_003867,2021-11-11,2021,11,NOVIEMBRE,4,45,2021,12,11
TIME_003868,2021-11-12,2021,11,NOVIEMBRE,4,46,2021,12,11
TIME_003869,2021-11-13,2021,11,NOVIEMBRE,4,48,2021,12,11
TIME_003870,2021-11-14,2021,11,NOVIEMBRE,4,46,2021,12,11
TIME_003871,2021-11-15,2021,11,NOVIEMBRE,4,46,2021,12,11
TIME_003872,2021-11-16,2021,11,NOVIEMBRE,4,47,2021,12,11
TIME_003873,2021-11-17,2021,11,NOVIEMBRE,4,46,2021,12,11
TIME_003874,2021-11-18,2021,11,NOVIEMBRE,4,46,2021,12,11
TIME_003875,2021-11-19,2021,11,NOVIEMBRE,4,46,2021,12,11
TIME_003876,2021-11-20,2021,11,NOVIEMBRE,4,47,2021,12,11
TIME_003877,2021-11-21,2021,11,NOVIEMBRE,4,47,2021,12,11
TIME_003878,2021-11-22,2021,11,NOVIEMBRE,4,47,2021,12,11
TIME_003879,2021-11-23,2021,11,NOVIEMBRE,4,47,2021,12,12
TIME_003880,2021-11-24,2021,11,NOVIEMBRE,4,47,2021,12,11
TIME_003881,2021-11-25,2021,11,NOVIEMBRE,4,48,2021,12,12
TIME_003882,2021-11-26,2021,11,NOVIEMBRE,4,48,2021,12,11
TIME_003883,2021-11-27,2021,11,NOVIEMBRE,4,47,2021,12,11
TIME_003884,2021-11-28,2021,11,NOVIEMBRE,4,48,2021,12,11
TIME_003885,2021-11-29,2021,11,NOVIEMBRE,4,30,2022,8,8
TIME_003886,2021-11-30,2021,11,NOVIEMBRE,4,13,2022,16,4
TIME_003887,2021-12-01,2021,12,DICIEMBRE,4,48,2021,12,12
TIME_003888,2021-12-02,2021,12,DICIEMBRE,4,48,2021,12,12
TIME_003889,2021-12-03,2021,12,DICIEMBRE,4,48,2021,12,12
TIME_003890,2021-12-04,2021,12,DICIEMBRE,4,48,2021,12,12
TIME_003891,2021-12-05,2021,12,DICIEMBRE,4,4,2022,1,1
TIME_003892,2021-12-06,2021,12,DICIEMBRE,4,49,2021,13,12
TIME_003893,2021-12-07,2021,12,DICIEMBRE,4,49,2021,13,12
TIME_003894,2021-12-08,2021,12,DICIEMBRE,4,49,2021,13,12
TIME_003895,2021-12-09,2021,12,DICIEMBRE,4,49,2021,13,12
TIME_003896,2021-12-10,2021,12,DICIEMBRE,4,49,2021,13,12
TIME_003897,2021-12-11,2021,12,DICIEMBRE,4,50,2021,13,12
TIME_003898,2021-12-12,2021,12,DICIEMBRE,4,50,2021,13,12
TIME_003899,2021-12-13,2021,12,DICIEMBRE,4,51,2021,13,12
TIME_003900,2021-12-14,2021,12,DICIEMBRE,4,50,2021,13,12
TIME_003901,2021-12-15,2021,12,DICIEMBRE,4,23,2022,6,6
TIME_003902,2021-12-16,2021,12,DICIEMBRE,4,7,2022,2,2
TIME_003903,2021-12-17,2021,12,DICIEMBRE,4,9,2022,3,3
TIME_003904,2021-12-18,2021,12,DICIEMBRE,4,50,2021,13,12
TIME_003905,2021-12-19,2021,12,DICIEMBRE,4,51,2021,13,12
TIME_003906,2021-12-20,2021,12,DICIEMBRE,4,1,2022,1,1
TIME_003907,2021-12-21,2021,12,DICIEMBRE,4,51,2021,13,12
TIME_003908,2021-12-22,2021,12,DICIEMBRE,4,51,2021,13,12
TIME_003909,2021-12-23,2021,12,DICIEMBRE,4,51,2021,13,2
TIME_003910,2021-12-24,2021,12,DICIEMBRE,4,2,2022,1,1
TIME_003911,2021-12-25,2021,12,DICIEMBRE,4,52,2021,13,12
TIME_003912,2021-12-26,2021,12,DICIEMBRE,4,52,2021,13,12
TIME_003913,2021-12-27,2021,12,DICIEMBRE,4,52,2021,13,12
TIME_003914,2021-12-28,2021,12,DICIEMBRE,4,52,2021,13,12
TIME_003915,2021-12-29,2021,12,DICIEMBRE,4,52,2021,13,12
TIME_003916,2021-12-30,2021,12,DICIEMBRE,4,52,2021,13,12
TIME_003917,2021-12-31,2021,12,DICIEMBRE,4,52,2021,13,1
TIME_003918,2022-01-01,2022,1,ENERO,1,26,2022,7,6
TIME_003919,2022-01-02,2022,1,ENERO,1,1,2022,1,1
TIME_003920,2022-01-03,2022,1,ENERO,1,1,2022,1,1
TIME_003921,2022-01-04,2022,1,ENERO,1,1,2022,1,1
TIME_003922,2022-01-05,2022,1,ENERO,1,1,2022,1,1
TIME_003923,2022-01-06,2022,1,ENERO,1,1,2022,1,1
TIME_003924,2022-01-07,2022,1,ENERO,1,1,2022,1,1
TIME_003925,2022-01-08,2022,1,ENERO,1,1,2022,1,1
TIME_003926,2022-01-09,2022,1,ENERO,1,6,2022,2,2
TIME_003927,2022-01-10,2022,1,ENERO,1,2,2022,1,1
TIME_003928,2022-01-11,2022,1,ENERO,1,2,2022,1,1
TIME_003929,2022-01-12,2022,1,ENERO,1,39,2022,10,9
TIME_003930,2022-01-13,2022,1,ENERO,1,7,2022,2,2
TIME_003931,2022-01-14,2022,1,ENERO,1,3,2022,1,1
TIME_003932,2022-01-15,2022,1,ENERO,1,6,2022,2,2
TIME_003933,2022-01-16,2022,1,ENERO,1,3,2022,1,1
TIME_003934,2022-01-17,2022,1,ENERO,1,3,2022,1,1
TIME_003935,2022-01-18,2022,1,ENERO,1,3,2022,1,1
TIME_003936,2022-01-19,2022,1,ENERO,1,3,2022,1,2
TIME_003937,2022-01-20,2022,1,ENERO,1,3,2022,1,1
TIME_003938,2022-01-21,2022,1,ENERO,1,3,2022,1,1
TIME_003939,2022-01-22,2022,1,ENERO,1,6,2022,2,2
TIME_003940,2022-01-23,2022,1,ENERO,1,4,2022,1,1
TIME_003941,2022-01-24,2022,1,ENERO,1,4,2022,1,1
TIME_003942,2022-01-25,2022,1,ENERO,1,6,2022,2,2
TIME_003943,2022-01-26,2022,1,ENERO,1,4,2022,1,1
TIME_003944,2022-01-27,2022,1,ENERO,1,4,2022,1,1
TIME_003945,2022-01-28,2022,1,ENERO,1,4,2022,1,1
TIME_003946,2022-01-29,2022,1,ENERO,1,5,2022,2,2
TIME_003947,2022-01-30,2022,1,ENERO,1,40,2022,10,10
TIME_003948,2022-01-31,2022,1,ENERO,1,11,2022,3,3
TIME_003949,2022-02-01,2022,2,FEBRERO,1,5,2022,2,2
TIME_003950,2022-02-02,2022,2,FEBRERO,1,5,2022,2,2
TIME_003951,2022-02-03,2022,2,FEBRERO,1,5,2022,2,2
TIME_003952,2022-02-04,2022,2,FEBRERO,1,5,2022,2,2
TIME_003953,2022-02-05,2022,2,FEBRERO,1,7,2022,2,2
TIME_003954,2022-02-06,2022,2,FEBRERO,1,6,2022,2,2
TIME_003955,2022-02-07,2022,2,FEBRERO,1,6,2022,2,2
TIME_003956,2022-02-08,2022,2,FEBRERO,1,7,2022,2,2
TIME_003957,2022-02-09,2022,2,FEBRERO,1,6,2022,2,2
TIME_003958,2022-02-10,2022,2,FEBRERO,1,6,2022,2,2
TIME_003959,2022-02-11,2022,2,FEBRERO,1,7,2022,2,2
TIME_003960,2022-02-12,2022,2,FEBRERO,1,8,2022,2,2
TIME_003961,2022-02-13,2022,2,FEBRERO,1,7,2022,2,2
TIME_003962,2022-02-14,2022,2,FEBRERO,1,11,2022,3,3
TIME_003963,2022-02-15,2022,2,FEBRERO,1,7,2022,2,2
TIME_003964,2022-02-16,2022,2,FEBRERO,1,7,2022,2,2
TIME_003965,2022-02-17,2022,2,FEBRERO,1,7,2022,2,2
TIME_003966,2022-02-18,2022,2,FEBRERO,1,7,2022,2,2
TIME_003967,2022-02-19,2022,2,FEBRERO,1,8,2022,2,2
TIME_003968,2022-02-20,2022,2,FEBRERO,1,8,2022,2,2
TIME_003969,2022-02-21,2022,2,FEBRERO,1,11,2022,3,3
TIME_003970,2022-02-22,2022,2,FEBRERO,1,8,2022,2,2
TIME_003971,2022-02-23,2022,2,FEBRERO,1,8,2022,2,3
TIME_003972,2022-02-24,2022,2,FEBRERO,1,8,2022,2,2
TIME_003973,2022-02-25,2022,2,FEBRERO,1,9,2022,3,3
TIME_003974,2022-02-26,2022,2,FEBRERO,1,8,2022,2,2
TIME_003975,2022-02-27,2022,2,FEBRERO,1,9,2022,3,2
TIME_003976,2022-02-28,2022,2,FEBRERO,1,9,2022,3,3
TIME_003977,2022-03-01,2022,3,MARZO,1,10,2022,3,3
TIME_003978,2022-03-02,2022,3,MARZO,1,9,2022,3,3
TIME_003979,2022-03-03,2022,3,MARZO,1,9,2022,3,3
TIME_003980,2022-03-04,2022,3,MARZO,1,14,2022,16,4
TIME_003981,2022-03-05,2022,3,MARZO,1,12,2022,3,3
TIME_003982,2022-03-06,2022,3,MARZO,1,10,2022,3,3
TIME_003983,2022-03-07,2022,3,MARZO,1,10,2022,3,3
TIME_003984,2022-03-08,2022,3,MARZO,1,10,2022,3,3
TIME_003985,2022-03-09,2022,3,MARZO,1,11,2022,3,3
TIME_003986,2022-03-10,2022,3,MARZO,1,47,2022,12,11
TIME_003987,2022-03-11,2022,3,MARZO,1,11,2022,3,3
TIME_003988,2022-03-12,2022,3,MARZO,1,12,2022,3,3
TIME_003989,2022-03-13,2022,3,MARZO,1,11,2022,3,3
TIME_003990,2022-03-14,2022,3,MARZO,1,11,2022,3,3
TIME_003991,2022-03-15,2022,3,MARZO,1,29,2022,8,7
TIME_003992,2022-03-16,2022,3,MARZO,1,11,2022,3,3
TIME_003993,2022-03-17,2022,3,MARZO,1,12,2022,3,3
TIME_003994,2022-03-18,2022,3,MARZO,1,11,2022,3,3
TIME_003995,2022-03-19,2022,3,MARZO,1,12,2022,3,3
TIME_003996,2022-03-20,2022,3,MARZO,1,12,2022,3,3
TIME_003997,2022-03-21,2022,3,MARZO,1,49,2022,13,12
TIME_003998,2022-03-22,2022,3,MARZO,1,13,2022,16,3
TIME_003999,2022-03-23,2022,3,MARZO,1,13,2022,16,3
TIME_004000,2022-03-24,2022,3,MARZO,1,12,2022,3,3
TIME_004001,2022-03-25,2022,3,MARZO,1,21,2022,6,5
TIME_004002,2022-03-26,2022,3,MARZO,1,12,2022,3,3
TIME_004003,2022-03-27,2022,3,MARZO,1,13,2022,16,3
TIME_004004,2022-03-28,2022,3,MARZO,1,13,2022,16,3
TIME_004005,2022-03-29,2022,3,MARZO,1,13,2022,16,3
TIME_004006,2022-03-30,2022,3,MARZO,1,13,2022,16,4
TIME_004007,2022-03-31,2022,3,MARZO,1,13,2022,16,4
TIME_004008,2022-04-01,2022,4,ABRIL,2,18,2022,5,5
TIME_004009,2022-04-02,2022,4,ABRIL,2,14,2022,16,4
TIME_004010,2022-04-03,2022,4,ABRIL,2,33,2022,9,8
TIME_004011,2022-04-04,2022,4,ABRIL,2,18,2022,5,5
TIME_004012,2022-04-05,2022,4,ABRIL,2,14,2022,16,4
TIME_004013,2022-04-06,2022,4,ABRIL,2,16,2022,16,4
TIME_004014,2022-04-07,2022,4,ABRIL,2,14,2022,16,6
TIME_004015,2022-04-08,2022,4,ABRIL,2,15,2022,16,4
TIME_004016,2022-04-09,2022,4,ABRIL,2,23,2022,6,6
TIME_004017,2022-04-10,2022,4,ABRIL,2,19,2022,5,5
TIME_004018,2022-04-11,2022,4,ABRIL,2,15,2022,16,4
TIME_004019,2022-04-12,2022,4,ABRIL,2,32,2022,8,8
TIME_004020,2022-04-13,2022,4,ABRIL,2,24,2022,6,6
TIME_004021,2022-04-14,2022,4,ABRIL,2,15,2022,16,4
TIME_004022,2022-04-15,2022,4,ABRIL,2,50,2022,13,12
TIME_004023,2022-04-16,2022,4,ABRIL,2,16,2022,16,4
TIME_004024,2022-04-17,2022,4,ABRIL,2,22,2022,6,6
TIME_004025,2022-04-18,2022,4,ABRIL,2,16,2022,16,4
TIME_004026,2022-04-19,2022,4,ABRIL,2,16,2022,16,4
TIME_004027,2022-04-20,2022,4,ABRIL,2,16,2022,16,4
TIME_004028,2022-04-21,2022,4,ABRIL,2,16,2022,16,4
TIME_004029,2022-04-22,2022,4,ABRIL,2,17,2022,5,4
TIME_004030,2022-04-23,2022,4,ABRIL,2,16,2022,16,5
TIME_004031,2022-04-24,2022,4,ABRIL,2,17,2022,5,4
TIME_004032,2022-04-25,2022,4,ABRIL,2,17,2022,5,4
TIME_004033,2022-04-26,2022,4,ABRIL,2,19,2022,5,5
TIME_004034,2022-04-27,2022,4,ABRIL,2,17,2022,5,4
TIME_004035,2022-04-28,2022,4,ABRIL,2,18,2022,5,5
TIME_004036,2022-04-29,2022,4,ABRIL,2,17,2022,5,5
TIME_004037,2022-04-30,2022,4,ABRIL,2,19,2022,5,5
TIME_004038,2022-05-01,2022,5,MAYO,2,20,2022,5,5
TIME_004039,2022-05-02,2022,5,MAYO,2,18,2022,5,5
TIME_004040,2022-05-03,2022,5,MAYO,2,18,2022,5,5
TIME_004041,2022-05-04,2022,5,MAYO,2,22,2022,6,6
TIME_004042,2022-05-05,2022,5,MAYO,2,18,2022,5,5
TIME_004043,2022-05-06,2022,5,MAYO,2,18,2022,5,5
TIME_004044,2022-05-07,2022,5,MAYO,2,19,2022,5,5
TIME_004045,2022-05-08,2022,5,MAYO,2,19,2022,5,5
TIME_004046,2022-05-09,2022,5,MAYO,2,19,2022,5,5
TIME_004047,2022-05-10,2022,5,MAYO,2,19,2022,5,5
TIME_004048,2022-05-11,2022,5,MAYO,2,20,2022,5,5
TIME_004049,2022-05-12,2022,5,MAYO,2,22,2022,6,5
TIME_004050,2022-05-13,2022,5,MAYO,2,19,2022,5,5
TIME_004051,2022-05-14,2022,5,MAYO,2,20,2022,5,5
TIME_004052,2022-05-15,2022,5,MAYO,2,20,2022,5,5
TIME_004053,2022-05-16,2022,5,MAYO,2,20,2022,5,5
TIME_004054,2022-05-17,2022,5,MAYO,2,20,2022,5,5
TIME_004055,2022-05-18,2022,5,MAYO,2,21,2022,6,5
TIME_004056,2022-05-19,2022,5,MAYO,2,21,2022,6,5
TIME_004057,2022-05-20,2022,5,MAYO,2,21,2022,6,5
TIME_004058,2022-05-21,2022,5,MAYO,2,23,2022,6,6
TIME_004059,2022-05-22,2022,5,MAYO,2,24,2022,6,6
TIME_004060,2022-05-23,2022,5,MAYO,2,34,2022,9,9
TIME_004061,2022-05-24,2022,5,MAYO,2,21,2022,6,5
TIME_004062,2022-05-25,2022,5,MAYO,2,23,2022,6,6
TIME_004063,2022-05-26,2022,5,MAYO,2,21,2022,6,5
TIME_004064,2022-05-27,2022,5,MAYO,2,22,2022,6,6
TIME_004065,2022-05-28,2022,5,MAYO,2,21,2022,6,5
TIME_004066,2022-05-29,2022,5,MAYO,2,26,2022,7,7
TIME_004067,2022-05-30,2022,5,MAYO,2,22,2022,6,5
TIME_004068,2022-05-31,2022,5,MAYO,2,22,2022,6,6
TIME_004069,2022-06-01,2022,6,JUNIO,2,22,2022,6,6
TIME_004070,2022-06-02,2022,6,JUNIO,2,22,2022,6,6
TIME_004071,2022-06-03,2022,6,JUNIO,2,26,2022,7,7
TIME_004072,2022-06-04,2022,6,JUNIO,2,23,2022,6,6
TIME_004073,2022-06-05,2022,6,JUNIO,2,23,2022,6,6
TIME_004074,2022-06-06,2022,6,JUNIO,2,23,2022,6,6
TIME_004075,2022-06-07,2022,6,JUNIO,2,23,2022,6,6
TIME_004076,2022-06-08,2022,6,JUNIO,2,23,2022,6,6
TIME_004077,2022-06-09,2022,6,JUNIO,2,23,2022,6,6
TIME_004078,2022-06-10,2022,6,JUNIO,2,28,2022,7,7
TIME_004079,2022-06-11,2022,6,JUNIO,2,24,2022,6,6
TIME_004080,2022-06-12,2022,6,JUNIO,2,24,2022,6,6
TIME_004081,2022-06-13,2022,6,JUNIO,2,24,2022,6,6
TIME_004082,2022-06-14,2022,6,JUNIO,2,24,2022,6,6
TIME_004083,2022-06-15,2022,6,JUNIO,2,24,2022,6,6
TIME_004084,2022-06-16,2022,6,JUNIO,2,24,2022,6,6
TIME_004085,2022-06-17,2022,6,JUNIO,2,24,2022,6,6
TIME_004086,2022-06-18,2022,6,JUNIO,2,25,2022,7,6
TIME_004087,2022-06-19,2022,6,JUNIO,2,25,2022,7,6
TIME_004088,2022-06-20,2022,6,JUNIO,2,28,2022,7,7
TIME_004089,2022-06-21,2022,6,JUNIO,2,25,2022,7,6
TIME_004090,2022-06-22,2022,6,JUNIO,2,25,2021,7,6
TIME_004091,2022-06-23,2022,6,JUNIO,2,25,2022,7,6
TIME_004092,2022-06-24,2022,6,JUNIO,2,35,2022,9,9
TIME_004093,2022-06-25,2022,6,JUNIO,2,27,2022,7,7
TIME_004094,2022-06-26,2022,6,JUNIO,2,26,2022,7,7
TIME_004095,2022-06-27,2022,6,JUNIO,2,26,2022,7,6
TIME_004096,2022-06-28,2022,6,JUNIO,2,26,2022,7,6
TIME_004097,2022-06-29,2022,6,JUNIO,2,26,2022,7,6
TIME_004098,2022-06-30,2022,6,JUNIO,2,26,2022,7,7
TIME_004099,2022-07-01,2022,7,JULIO,3,31,2022,8,8
TIME_004100,2022-07-02,2022,7,JULIO,3,28,2022,7,7
TIME_004101,2022-07-03,2022,7,JULIO,3,27,2022,7,7
TIME_004102,2022-07-04,2022,7,JULIO,3,27,2022,7,7
TIME_004103,2022-07-05,2022,7,JULIO,3,29,2022,8,7
TIME_004104,2022-07-06,2022,7,JULIO,3,27,2022,7,7
TIME_004105,2022-07-07,2022,7,JULIO,3,28,2022,7,7
TIME_004106,2022-07-08,2022,7,JULIO,3,27,2022,7,7
TIME_004107,2022-07-09,2022,7,JULIO,3,28,2022,7,7
TIME_004108,2022-07-10,2022,7,JULIO,3,28,2022,7,7
TIME_004109,2022-07-11,2022,7,JULIO,3,29,2022,8,7
TIME_004110,2022-07-12,2022,7,JULIO,3,30,2022,8,7
TIME_004111,2022-07-13,2022,7,JULIO,3,28,2022,7,7
TIME_004112,2022-07-14,2022,7,JULIO,3,29,2022,8,7
TIME_004113,2022-07-15,2022,7,JULIO,3,29,2022,8,7
TIME_004114,2022-07-16,2022,7,JULIO,3,28,2022,7,7
TIME_004115,2022-07-17,2022,7,JULIO,3,29,2022,8,7
TIME_004116,2022-07-18,2022,7,JULIO,3,29,2022,8,7
TIME_004117,2022-07-19,2022,7,JULIO,3,31,2022,8,8
TIME_004118,2022-07-20,2022,7,JULIO,3,29,2022,8,7
TIME_004119,2022-07-21,2022,7,JULIO,3,29,2022,8,7
TIME_004120,2022-07-22,2022,7,JULIO,3,30,2022,8,7
TIME_004121,2022-07-23,2022,7,JULIO,3,34,2022,9,8
TIME_004122,2022-07-24,2022,7,JULIO,3,30,2022,8,7
TIME_004123,2022-07-25,2022,7,JULIO,3,30,2022,8,7
TIME_004124,2022-07-26,2022,7,JULIO,3,31,2022,8,8
TIME_004125,2022-07-27,2022,7,JULIO,3,33,2022,9,8
TIME_004126,2022-07-28,2022,7,JULIO,3,30,2022,8,7
TIME_004127,2022-07-29,2022,7,JULIO,3,39,2022,10,9
TIME_004128,2022-07-30,2022,7,JULIO,3,30,2022,8,7
TIME_004129,2022-07-31,2022,7,JULIO,3,31,2022,8,8
TIME_004130,2022-08-01,2022,8,AGOSTO,3,47,2022,12,11
TIME_004131,2022-08-02,2022,8,AGOSTO,3,31,2022,8,8
TIME_004132,2022-08-03,2022,8,AGOSTO,3,31,2022,8,8
TIME_004133,2022-08-04,2022,8,AGOSTO,3,31,2022,8,8
TIME_004134,2022-08-05,2022,8,AGOSTO,3,31,2022,8,8
TIME_004135,2022-08-06,2022,8,AGOSTO,3,32,2022,8,8
TIME_004136,2022-08-07,2022,8,AGOSTO,3,32,2022,8,8
TIME_004137,2022-08-08,2022,8,AGOSTO,3,36,2022,9,9
TIME_004138,2022-08-09,2022,8,AGOSTO,3,32,2022,8,8
TIME_004139,2022-08-10,2022,8,AGOSTO,3,37,2022,10,9
TIME_004140,2022-08-11,2022,8,AGOSTO,3,32,2022,8,8
TIME_004141,2022-08-12,2022,8,AGOSTO,3,32,2022,8,8
TIME_004142,2022-08-13,2022,8,AGOSTO,3,33,2022,9,8
TIME_004143,2022-08-14,2022,8,AGOSTO,3,33,2022,9,8
TIME_004144,2022-08-15,2022,8,AGOSTO,3,49,2022,13,12
TIME_004145,2022-08-16,2022,8,AGOSTO,3,33,2022,9,8
TIME_004146,2022-08-17,2022,8,AGOSTO,3,34,2022,9,8
TIME_004147,2022-08-18,2022,8,AGOSTO,3,33,2022,9,8
TIME_004148,2022-08-19,2022,8,AGOSTO,3,39,2022,10,9
TIME_004149,2022-08-20,2022,8,AGOSTO,3,33,2022,9,8
TIME_004150,2022-08-21,2022,8,AGOSTO,3,34,2022,9,8
TIME_004151,2022-08-22,2022,8,AGOSTO,3,35,2022,9,9
TIME_004152,2022-08-23,2022,8,AGOSTO,3,47,2022,12,11
TIME_004153,2022-08-24,2022,8,AGOSTO,3,34,2022,9,8
TIME_004154,2022-08-25,2022,8,AGOSTO,3,34,2022,9,8
TIME_004155,2022-08-26,2022,8,AGOSTO,3,34,2022,9,8
TIME_004156,2022-08-27,2022,8,AGOSTO,3,35,2022,9,8
TIME_004157,2022-08-28,2022,8,AGOSTO,3,35,2022,9,8
TIME_004158,2022-08-29,2022,8,AGOSTO,3,35,2022,9,8
TIME_004159,2022-08-30,2022,8,AGOSTO,3,36,2022,9,9
TIME_004160,2022-08-31,2022,8,AGOSTO,3,36,2022,9,9
TIME_004161,2022-09-01,2022,9,SEPTIEMBRE,3,41,2022,11,10
TIME_004162,2022-09-02,2022,9,SEPTIEMBRE,3,35,2022,9,9
TIME_004163,2022-09-03,2022,9,SEPTIEMBRE,3,37,2022,10,9
TIME_004164,2022-09-04,2022,9,SEPTIEMBRE,3,36,2022,9,9
TIME_004165,2022-09-05,2022,9,SEPTIEMBRE,3,40,2022,10,10
TIME_004166,2022-09-06,2022,9,SEPTIEMBRE,3,36,2022,9,9
TIME_004167,2022-09-07,2022,9,SEPTIEMBRE,3,36,2022,9,9
TIME_004168,2022-09-08,2022,9,SEPTIEMBRE,3,36,2022,9,9
TIME_004169,2022-09-09,2022,9,SEPTIEMBRE,3,37,2022,10,9
